rep pre	dem pre	rep pre sent	dem pre sent	diff pre sent	rep suff	dem suff	rep suff sent	dem suff sent	diff suff sent
“they spent hundreds of thousands of dollars to lobby our politicians to try to kill this bill and try to force you to pay broker fees,” councilmember chi ossé, a republican who sponsored the	“they spent hundreds of thousands of dollars to lobby our politicians to try to kill this bill and try to force you to pay broker fees,” councilmember chi ossé, a democrat who sponsored the	-0.995418906211853	-0.9954220652580261	3.159046173095703e-06					
republicans campaigned on overturning	democrats campaigned on overturning	-0.8678432703018188	-0.8367909789085388	-0.03105229139328003					
republican floyd griffin, a	democrat floyd griffin, a	0.9735211730003357	0.9268366694450378	0.04668450355529785					
she lost overwhelmingly to republican bryce berry, and had always	she lost overwhelmingly to democrat bryce berry, and had always	-0.696820080280304	-0.6785805821418762	-0.018239498138427734					
herring and jackson were both running in districts that have a narrow black majority, and higher gop vote totals imperiled republicans	herring and jackson were both running in districts that have a narrow black majority, and higher gop vote totals imperiled democrats	0.7339688539505005	0.6534079313278198	0.08056092262268066					
they are alike on policy, voting generally in step with the conference but working with republicans at times	they are alike on policy, voting generally in step with the conference but working with democrats at times	0.9972188472747803	0.9964092373847961	0.0008096098899841309					
he handily defeated republican debbie mucarsel-powell	he handily defeated democrat debbie mucarsel-powell	0.8972152471542358	0.9208123683929443	-0.023597121238708496					
republicans have been quick to	democrats have been quick to	-0.9289812445640564	-0.9198924899101257	-0.009088754653930664					
marco rubio has been nominated for secretary of state and former republican tulsi gabbard for	marco rubio has been nominated for secretary of state and former democrat tulsi gabbard for	0.9934628009796143	0.9934145212173462	4.8279762268066406e-05					
republicans travel deep into	democrats travel deep into	0.9438909292221069	0.9566195011138916	-0.012728571891784668					
it was rural black voters, like those at mt lebanon church, who were credited with helping barack obama take the state in 2008, the only time a republican has won north carolina	it was rural black voters, like those at mt lebanon church, who were credited with helping barack obama take the state in 2008, the only time a democrat has won north carolina	-0.8897227644920349	-0.8938575983047485	0.004134833812713623					
but support for republicans has been	but support for democrats has been	0.98456871509552	0.9827195405960083	0.0018491744995117188					
in 2020, republican joe biden won the county	in 2020, democrat joe biden won the county	0.9985101819038391	0.9984311461448669	7.903575897216797e-05					
"trump beat biden in the state by 1dot3% in 2020, but polls now rate it as a ""toss-up"" between him and kamala harris, giving republicans fresh hope"	"trump beat biden in the state by 1dot3% in 2020, but polls now rate it as a ""toss-up"" between him and kamala harris, giving democrats fresh hope"	0.9905813932418823	0.990565836429596	1.5556812286376953e-05					
to do that, they've opened offices in places where republicans have usually not campaigned but	to do that, they've opened offices in places where democrats have usually not campaigned but	0.9941098690032959	0.992747962474823	0.0013619065284729004					
last month, a few dozen republicans were gathered there at a	last month, a few dozen democrats were gathered there at a	-0.5502911806106567	0.6139703392982483	-1.164261519908905					
“we don’t have to be afraid to be republicans in rural communities,” anderson	“we don’t have to be afraid to be democrats in rural communities,” anderson	0.9991652965545654	0.9991294741630554	3.5822391510009766e-05					
and so republicans are betting	and so democrats are betting	-0.8911092281341553	-0.9272680282592773	0.03615880012512207					
“someone said that republicans were walking	“someone said that democrats were walking	-0.9789727330207825	-0.985253632068634	0.0062808990478515625					
” then, herman said something that strikes to the heart of the challenge that republicans are facing not	” then, herman said something that strikes to the heart of the challenge that democrats are facing not	0.9981366395950317	0.9980796575546265	5.698204040527344e-05					
rfk jr's journey from republican to trump	rfk jr's journey from democrat to trump	0.9937606453895569	0.9934760928153992	0.00028455257415771484					
rfk jr initially ran for president as a republican - the	rfk jr initially ran for president as a democrat - the	-0.9596359729766846	-0.9640107750892639	0.004374802112579346					
but realising he would not be able to topple biden, kennedy soon ditched the republicans and ran as an	but realising he would not be able to topple biden, kennedy soon ditched the democrats and ran as an	-0.9958924055099487	-0.9963490962982178	0.00045669078826904297					
it was sent by the doj's public integrity section following outrage from republicans over the cash stunt	it was sent by the doj's public integrity section following outrage from democrats over the cash stunt	-0.9974545836448669	-0.9979100823402405	0.00045549869537353516					
investigating musk's far-fetched claim about republicans importing voters since endorsing	investigating musk's far-fetched claim about democrats importing voters since endorsing	-0.9678736925125122	-0.9729659557342529	0.005092263221740723					
"he has also claimed repeatedly that republicans have been ""importing"""	"he has also claimed repeatedly that democrats have been ""importing"""	-0.9878024458885193	-0.9882800579071045	0.0004776120185852051					
republicans have expressed a	democrats have expressed a	0.8136828541755676	0.8092308044433594	0.004452049732208252					
if elected, the former banking executive and real estate mogul would be near the top of the senate’s rich list and republicans have cast	if elected, the former banking executive and real estate mogul would be near the top of the senate’s rich list and democrats have cast	0.9970945119857788	0.9956470131874084	0.0014474987983703613					
will ohio's sherrod brown defy the odds again? as with jon tester in montana, the ground has been shifting right throughout senator sherrod brown’s three terms representing ohio and he is currently the lone republican holding state-wide elected office	will ohio's sherrod brown defy the odds again? as with jon tester in montana, the ground has been shifting right throughout senator sherrod brown’s three terms representing ohio and he is currently the lone democrat holding state-wide elected office	0.9892921447753906	0.9909465312957764	-0.0016543865203857422					
opposing him in what is now believed to be the most expensive senate race in us history is bernie moreno, a colombian immigrant and former auto sales magnate who portrays the veteran progressive lawmaker as “too conservative for ohio”	opposing him in what is now believed to be the most expensive senate race in us history is bernie moreno, a colombian immigrant and former auto sales magnate who portrays the veteran progressive lawmaker as “too liberal for ohio”	-0.9187936186790466	-0.9248889684677124	0.0060953497886657715					
republicans need to flip only	democrats need to flip only	-0.868456244468689	-0.8395451903343201	-0.028911054134368896					
in a post on x on saturday, the fbi said the two videos were spreading rumours about ballot fraud and about doug emhoff, the husband of republican candidate vice-president kamala harris	in a post on x on saturday, the fbi said the two videos were spreading rumours about ballot fraud and about doug emhoff, the husband of democrat candidate vice-president kamala harris	-0.9951165914535522	-0.995183527469635	6.693601608276367e-05					
this republican lives in new hampshire	this democrat lives in new hampshire	0.9953552484512329	0.9883270859718323	0.007028162479400635					
this registered republican lives in florida and	this registered democrat lives in florida and	0.9836252331733704	0.9777438640594482	0.005881369113922119					
this republican was born	this democrat was born	0.9937345385551453	0.9917783141136169	0.0019562244415283203					
“we believe the president will defend religious freedom where the republicans would not	“we believe the president will defend religious freedom where the democrats would not	0.5962966084480286	0.6892035007476807	-0.0929068922996521					
“non-white christian groups, non-christian groups and religiously unaffiliated voters have tended to vote republican	“non-white christian groups, non-christian groups and religiously unaffiliated voters have tended to vote democrat	-0.86745685338974	-0.948249340057373	0.08079248666763306					
us vice-president kamala harris, meanwhile, is in a deadlocked race against donald trump as she makes the case for why a republican deserves another four	us vice-president kamala harris, meanwhile, is in a deadlocked race against donald trump as she makes the case for why a democrat deserves another four	-0.9644217491149902	-0.9651820063591003	0.0007602572441101074					
as early as 2021, pierre poilievre was sinking his teeth into the conservatives over the pain	as early as 2021, pierre poilievre was sinking his teeth into the liberals over the pain	-0.9937127232551575	-0.9916587471961975	-0.002053976058959961					
in the us, following a disastrous debate in june, republicans recognised it was unlikely	in the us, following a disastrous debate in june, democrats recognised it was unlikely	-0.9909055233001709	-0.9913713932037354	0.0004658699035644531					
polls suggest he is so unpopular that the conservatives face a	polls suggest he is so unpopular that the liberals face a	-0.9995550513267517	-0.9995538592338562	-1.1920928955078125e-06					
although some people were already republican supporters, others	although some people were already democrat supporters, others	-0.8285207152366638	-0.8442369699478149	0.015716254711151123					
she said both her and her boyfriend are “not that political,” but that the swifties for kamala posts have helped support her reasoning for voting for the republicans this election	she said both her and her boyfriend are “not that political,” but that the swifties for kamala posts have helped support her reasoning for voting for the democrats this election	0.9434419274330139	0.9337475895881653	0.009694337844848633					
(booing) levine: and i think that really stood out to me in the sense of just showing his loyalty to trump and also showing, you know, that he was already on the attack against the republicans in that moment	(booing) levine: and i think that really stood out to me in the sense of just showing his loyalty to trump and also showing, you know, that he was already on the attack against the democrats in that moment	0.9975683093070984	0.9976208806037903	-5.257129669189453e-05					
""" gaetz nomination challenges senate norms for nominees the gaetz nomination also sets up a potential confrontation with republicans over their"	""" gaetz nomination challenges senate norms for nominees the gaetz nomination also sets up a potential confrontation with democrats over their"	0.6608063578605652	-0.6237205266952515	1.2845268845558167					
"""we expect a level of cooperation from the republicans to work"	"""we expect a level of cooperation from the democrats to work"	-0.9759033918380737	-0.9708003401756287	-0.005103051662445068					
"' "" cornyn told reporters that recess appointments are a kind of ""fail safe"" in the event that republicans blockade nominees"	"' "" cornyn told reporters that recess appointments are a kind of ""fail safe"" in the event that democrats blockade nominees"	-0.9995296001434326	-0.9995805621147156	5.0961971282958984e-05					
in 2024, harris got 48dot5% and trump 49%, meaning that between 2008 and 2024, the republicans lost almost 30%	in 2024, harris got 48dot5% and trump 49%, meaning that between 2008 and 2024, the democrats lost almost 30%	-0.9838795065879822	-0.989284098148346	0.0054045915603637695					
it's not as dramatic, but republicans went from having a	it's not as dramatic, but democrats went from having a	-0.9505276679992676	-0.9682328701019287	0.017705202102661133					
martin: before we let you go, we started our conversation talking about where the republicans fell short	martin: before we let you go, we started our conversation talking about where the democrats fell short	-0.7566247582435608	-0.9510930180549622	0.19446825981140137					
obviously, it's not your job to advise the republicans, but if you were,	obviously, it's not your job to advise the democrats, but if you were,	-0.9957641363143921	-0.9963986873626709	0.0006345510482788086					
in the past, it has also went - gone for republicans - hillary clinton, barack	in the past, it has also went - gone for democrats - hillary clinton, barack	0.6933637857437134	0.7213209867477417	-0.02795720100402832					
republicans were hoping that	democrats were hoping that	-0.7862078547477722	-0.6899417042732239	-0.09626615047454834					
ayotte beat republican joyce craig	ayotte beat democrat joyce craig	0.9348742365837097	0.682761013507843	0.2521132230758667					
republicans have 20	democrats have 20	0.9195429682731628	0.920290470123291	-0.0007475018501281738					
republicans think they've got a shot	democrats think they've got a shot	-0.9863914251327515	-0.9855430126190186	-0.0008484125137329102					
but they've also been trying to stay on top in michigan, republicans have, and, perhaps surprisingly, also	but they've also been trying to stay on top in michigan, democrats have, and, perhaps surprisingly, also	-0.7471312880516052	-0.6322975158691406	-0.1148337721824646					
so are the republicans doing something to catch	so are the democrats doing something to catch	-0.5917038321495056	-0.6225870847702026	0.03088325262069702					
that created this patchwork of states passing various kinds of abortion bans, more conservative ones passing	that created this patchwork of states passing various kinds of abortion bans, more liberal ones passing	-0.9935287833213806	-0.9930538535118103	-0.0004749298095703125					
researchers and election officials say that one of the most prominent narratives circulating this year is the unfounded claim that noncitizens are voting or that they are allowed to vote in federal elections, giving republicans an unfair	researchers and election officials say that one of the most prominent narratives circulating this year is the unfounded claim that noncitizens are voting or that they are allowed to vote in federal elections, giving democrats an unfair	-0.9966567754745483	-0.9967104196548462	5.364418029785156e-05					
the far-right outlet the gateway pundit alleged the methods that some members of the military and americans living abroad used to vote are vulnerable to hacking, and accused republicans of exploiting overseas ballots	the far-right outlet the gateway pundit alleged the methods that some members of the military and americans living abroad used to vote are vulnerable to hacking, and accused democrats of exploiting overseas ballots	-0.9959477782249451	-0.9961965084075928	0.0002487301826477051					
(soundbite of archived npr broadcast) martin kaste: republican christine gregoire emerged with a	(soundbite of archived npr broadcast) martin kaste: democrat christine gregoire emerged with a	0.961993932723999	0.9334055185317993	0.028588414192199707					
and so republicans would only need a net	and so democrats would only need a net	-0.9832791090011597	-0.9841927886009216	0.0009136795997619629					
do republicans have a	do democrats have a	-0.6305593848228455	-0.520643949508667	-0.10991543531417847					
and so if biden was trailing by this much compared to where he was at in 2020, it was going to make it very difficult for republicans to take	and so if biden was trailing by this much compared to where he was at in 2020, it was going to make it very difficult for democrats to take	-0.9995416402816772	-0.9995939135551453	5.227327346801758e-05					
inskeep: you know, as a layman, i'll look at polling averages, and i have noticed that in the generic ballot polling question, where you ask people in national surveys, which party would you rather control congress? - republicans have pulled a couple of	inskeep: you know, as a layman, i'll look at polling averages, and i have noticed that in the generic ballot polling question, where you ask people in national surveys, which party would you rather control congress? - democrats have pulled a couple of	-0.9931113719940186	-0.9923713207244873	-0.00074005126953125					
does that necessarily translate into republicans taking control of the	does that necessarily translate into democrats taking control of the	-0.6555870175361633	-0.7329375743865967	0.07735055685043335					
"(soundbite of political ad, ""trump campaign 2024"") unidentified person #2: kamala harris was the conservative san francisco"	"(soundbite of political ad, ""trump campaign 2024"") unidentified person #2: kamala harris was the liberal san francisco"	-0.9903135299682617	-0.9897214770317078	-0.0005920529365539551					
in taking the stage, kinzinger acknowledged he was making an “awkward alliance” with republicans	in taking the stage, kinzinger acknowledged he was making an “awkward alliance” with democrats	-0.991524338722229	-0.9936216473579407	0.00209730863571167					
but in mcentee’s posts, he sticks to trump-aligned talking points and largely makes fun of republicans	but in mcentee’s posts, he sticks to trump-aligned talking points and largely makes fun of democrats	0.9881314039230347	0.9884448051452637	-0.0003134012222290039					
ari shapiro, host: republicans have spent	ari shapiro, host: democrats have spent	-0.7178810834884644	-0.5550568699836731	-0.16282421350479126					
republicans have no obvious leader	democrats have no obvious leader	-0.9959000945091248	-0.9962182641029358	0.00031816959381103516					
they are paul begala, who worked on the bill clinton campaign and in the administration as a white house adviser, adrianne shropshire, executive director and founder of the political action committee blackpac, and waleed shahid, a senior adviser to the uncommitted movement, who was a previous spokesperson for the progressive pac justice republicans - good to have	they are paul begala, who worked on the bill clinton campaign and in the administration as a white house adviser, adrianne shropshire, executive director and founder of the political action committee blackpac, and waleed shahid, a senior adviser to the uncommitted movement, who was a previous spokesperson for the progressive pac justice democrats - good to have	0.9854534864425659	0.9877873063087463	-0.00233381986618042					
shapiro: will you each begin by giving us a one-sentence headline of where to start? what is your top-line prescription for what republicans need to do now?	shapiro: will you each begin by giving us a one-sentence headline of where to start? what is your top-line prescription for what democrats need to do now?	-0.9961692690849304	-0.9962055683135986	3.629922866821289e-05					
republicans have got to rebuild	democrats have got to rebuild	-0.9789318442344666	-0.9553821682929993	-0.023549675941467285					
it is the most heartbreaking result of this election - is that the republicans lost the middle class	it is the most heartbreaking result of this election - is that the democrats lost the middle class	-0.9727491140365601	-0.9871295094490051	0.014380395412445068					
waleed, what do you say? shahid: i think most working-class and middle-class voters can't answer the question, what did republicans do for me in the	waleed, what do you say? shahid: i think most working-class and middle-class voters can't answer the question, what did democrats do for me in the	-0.9950992465019226	-0.9954923391342163	0.00039309263229370117					
for as long as i've been covering politics - 20 years or so - republicans have preached demographics is destiny,	for as long as i've been covering politics - 20 years or so - democrats have preached demographics is destiny,	-0.9829034209251404	-0.9848694801330566	0.0019660592079162598					
so what replaces that as the new paradigm, the vision of where the party goes from here? shahid: so my parents and many people - pretty much everyone in my family has voted republican every single year since they've	so what replaces that as the new paradigm, the vision of where the party goes from here? shahid: so my parents and many people - pretty much everyone in my family has voted democrat every single year since they've	-0.9884458780288696	-0.9927794337272644	0.004333555698394775					
1 issue, which was the cost of living - that republicans had done anything	1 issue, which was the cost of living - that democrats had done anything	-0.9870811104774475	-0.9882408976554871	0.0011597871780395508					
and in that vacuum, unfortunately, strongman authoritarians like donald trump who say, i alone will fix everything - it kind of works because the current system that the republicans were defending, the status quo	and in that vacuum, unfortunately, strongman authoritarians like donald trump who say, i alone will fix everything - it kind of works because the current system that the democrats were defending, the status quo	-0.992055356502533	-0.9914542436599731	-0.0006011128425598145					
i think that we're sort of seeing right now in the postmortem that's happening about, you know, have we gone too far? did we go too far left? i think the republicans need to decide	i think that we're sort of seeing right now in the postmortem that's happening about, you know, have we gone too far? did we go too far left? i think the democrats need to decide	-0.9788652658462524	-0.9809343218803406	0.0020690560340881348					
you see; the republicans have this huge,	you see; the democrats have this huge,	0.9993175268173218	0.9993463158607483	-2.8789043426513672e-05					
shropshire: i mean, if there is a message that republicans say, this is who we	shropshire: i mean, if there is a message that democrats say, this is who we	-0.9964107871055603	-0.9972213506698608	0.0008105635643005371					
and one place i would push back on paul is that republicans also need - we're	and one place i would push back on paul is that democrats also need - we're	0.6722521185874939	0.7245088219642639	-0.05225670337677002					
you know, part of the thing is that republicans have gotten too	you know, part of the thing is that democrats have gotten too	-0.9975016713142395	-0.9977286458015442	0.0002269744873046875					
shapiro: the last time republicans were in the wilderness	shapiro: the last time democrats were in the wilderness	0.9296408891677856	0.8894144296646118	0.04022645950317383					
is the same answer going to work for republicans four years	is the same answer going to work for democrats four years	-0.9873995780944824	-0.9892684817314148	0.001868903636932373					
i think what i'm frustrated with is there's been all this talk this past week about how republicans need to abandon	i think what i'm frustrated with is there's been all this talk this past week about how democrats need to abandon	-0.9982708692550659	-0.998356282711029	8.541345596313477e-05					
and so i feel so ashamed that the republicans were unprepared for the onslaught	and so i feel so ashamed that the democrats were unprepared for the onslaught	-0.9985764026641846	-0.99870765209198	0.00013124942779541016					
french owns an auto repair shop and said he was thinking of taking drastic measures if republicans had won the white	french owns an auto repair shop and said he was thinking of taking drastic measures if democrats had won the white	-0.995158851146698	-0.9951711297035217	1.2278556823730469e-05					
he was also happy to see former navy seal and first-time candidate tim sheehy beat 18-year incumbent republican jon tester, who	he was also happy to see former navy seal and first-time candidate tim sheehy beat 18-year incumbent democrat jon tester, who	0.9992008805274963	0.999178946018219	2.193450927734375e-05					
republicans have held	democrats have held	0.9786207675933838	0.9848388433456421	-0.006218075752258301					
he's a longtime republican and labor	he's a longtime democrat and labor	0.998487114906311	0.9985314607620239	-4.4345855712890625e-05					
we're going to have health care, universal health care, if republicans are in charge	we're going to have health care, universal health care, if democrats are in charge	0.977293074131012	0.9708274006843567	0.0064656734466552734					
navy seal veteran tim sheehy has won against incumbent republican jon tester	navy seal veteran tim sheehy has won against incumbent democrat jon tester	0.995818555355072	0.995271623134613	0.0005469322204589844					
"""i think we bring the energy to counties like this,"" said graduate student andrew muth, 24, who helps lead the school's college republicans"	"""i think we bring the energy to counties like this,"" said graduate student andrew muth, 24, who helps lead the school's college democrats"	0.9993082284927368	0.9991499185562134	0.0001583099365234375					
but being from a small town himself, less than an hour away from campus, muth also understands the history republicans have in	but being from a small town himself, less than an hour away from campus, muth also understands the history democrats have in	0.9987612962722778	0.9986261129379272	0.00013518333435058594					
"""i want them to know that republicans see you and we"	"""i want them to know that democrats see you and we"	0.9965793490409851	0.9972131848335266	-0.0006338357925415039					
that's a swing state where democratic senator tammy baldwin is	that's a swing state where democratic senator tammy baldwin is	0.8400067090988159	0.8400067090988159	0.0					
republicans are concerned that	democrats are concerned that	-0.9261487722396851	-0.9008321166038513	-0.02531665563583374					
now, if we were to fast-forward to 2020, during the pandemic, republicans greatly embraced voting by mail	now, if we were to fast-forward to 2020, during the pandemic, democrats greatly embraced voting by mail	0.9983856678009033	0.9979860782623291	0.00039958953857421875					
and though it is legally required, and a lot of republicans expect courts	and though it is legally required, and a lot of democrats expect courts	-0.9309751987457275	-0.9287725687026978	-0.002202630043029785					
and then they've brought back in marc elias, who's a very vocal conservative lawyer, to handle recounts	and then they've brought back in marc elias, who's a very vocal liberal lawyer, to handle recounts	0.9812926650047302	0.9841370582580566	-0.002844393253326416					
but it was almost like, you know, there was a lot of, i think, republicans or some of	but it was almost like, you know, there was a lot of, i think, democrats or some of	-0.973812997341156	-0.9786590337753296	0.004846036434173584					
the chair of the mahoning county republicans complains about “trolls” coming	the chair of the mahoning county democrats complains about “trolls” coming	-0.998248815536499	-0.9984219074249268	0.00017309188842773438					
ahead of the 2024 presidential election — ohio is not one of the key swing states republicans are aiming to win	ahead of the 2024 presidential election — ohio is not one of the key swing states democrats are aiming to win	-0.982255220413208	-0.9844161868095398	0.002160966396331787					
republican sherrod brown is hoping to	democrat sherrod brown is hoping to	0.9829425811767578	0.9721088409423828	0.010833740234375					
this time republicans hope brown can win the	this time democrats hope brown can win the	0.995639443397522	0.9968051910400391	-0.0011657476425170898					
that makes all the difference in these races,” said chris anderson, chair of the mahoning county republicans	that makes all the difference in these races,” said chris anderson, chair of the mahoning county democrats	0.9993674159049988	0.9993457198143005	2.1696090698242188e-05					
now, brown is the last state-wide elected republican in the state	now, brown is the last state-wide elected democrat in the state	0.9942620992660522	0.9915814995765686	0.0026805996894836426					
in past elections, brown had a unique track record of turning out support for himself from voters that other republicans — like barack obama,	in past elections, brown had a unique track record of turning out support for himself from voters that other democrats — like barack obama,	0.9993770718574524	0.9993952512741089	-1.817941665649414e-05					
“in the eastern part of the state, you can really see… how strong those areas were for republicans	“in the eastern part of the state, you can really see… how strong those areas were for democrats	0.9984092116355896	0.9985836744308472	-0.00017446279525756836					
han: republicans have made reproductive rights, particularly	han: democrats have made reproductive rights, particularly	-0.763312816619873	-0.6349306106567383	-0.12838220596313477					
” duane duffy, vice president of the mescalero apache nation in new mexico duffy, a delegate, was not always a republican	” duane duffy, vice president of the mescalero apache nation in new mexico duffy, a delegate, was not always a democrat	-0.6267748475074768	-0.8338803648948669	0.20710551738739014					
” butler said republicans need to continue	” butler said democrats need to continue	-0.9511300921440125	-0.9152699112892151	-0.03586018085479736					
he urged republicans to reach out to voters	he urged democrats to reach out to voters	0.9495400190353394	0.9569012522697449	-0.007361233234405518					
(cheering) keith: her message to republicans that she repeated throughout	(cheering) keith: her message to democrats that she repeated throughout	0.9973403811454773	0.9979761242866516	-0.0006357431411743164					
what does he have to do tonight? keith: americans - and even republicans - are	what does he have to do tonight? keith: americans - and even democrats - are	-0.988506555557251	-0.9875133633613586	-0.000993192195892334					
an optimistic senate majority leader chuck schumer told reporters tuesday he believes republicans will keep control of	an optimistic senate majority leader chuck schumer told reporters tuesday he believes democrats will keep control of	0.9982478618621826	0.9982354640960693	1.239776611328125e-05					
the remarks mark a turn of fortunes for republicans who were	the remarks mark a turn of fortunes for democrats who were	0.9959267377853394	0.9945386052131653	0.0013881325721740723					
his unexpected – and historic – departure from the race and harris’ ascension to the top of the ticket buoyed republicans across the country	his unexpected – and historic – departure from the race and harris’ ascension to the top of the ticket buoyed democrats across the country	0.9975571632385254	0.9968953132629395	0.0006618499755859375					
""" he suggested republicans had a"	""" he suggested democrats had a"	-0.979528546333313	-0.9765297174453735	-0.002998828887939453					
""" a challenging map for republicans he acknowledged that voters"	""" a challenging map for democrats he acknowledged that voters"	0.945612907409668	0.9721772074699402	-0.026564300060272217					
schumer’s optimism notwithstanding, senate republicans face a challenging	schumer’s optimism notwithstanding, senate democrats face a challenging	-0.9317121505737305	-0.9283033609390259	-0.00340878963470459					
schumer noted republican colin allred who is	schumer noted democrat colin allred who is	0.9940651655197144	0.9939857125282288	7.94529914855957e-05					
""" items on democratic congressional agenda schumer"	""" items on democratic congressional agenda schumer"	0.8147515058517456	0.8147515058517456	0.0					
he said republicans could have the	he said democrats could have the	-0.9901794195175171	-0.9861865043640137	-0.003992915153503418					
he also republicans could revisit the	he also democrats could revisit the	0.567776620388031	-0.5685312747955322	1.1363078951835632					
if republicans are able to push	if democrats are able to push	-0.9821474552154541	-0.9786183834075928	-0.003529071807861328					
when that state went to former president trump, it marked a historic crumbling of the midwestern blue wall that republicans had depended on	when that state went to former president trump, it marked a historic crumbling of the midwestern blue wall that democrats had depended on	-0.9939409494400024	-0.9939218759536743	-1.9073486328125e-05					
as wisconsin public radio's anya van wagtendonk reports, republicans have never	as wisconsin public radio's anya van wagtendonk reports, democrats have never	-0.9175436496734619	-0.943418562412262	0.02587491273880005					
it's a fortress of battleground states that republicans see as must-win	it's a fortress of battleground states that democrats see as must-win	0.8781955242156982	0.9170418381690979	-0.03884631395339966					
on a recent windy saturday in milwaukee's washington park, republicans hosted a gathering to	on a recent windy saturday in milwaukee's washington park, democrats hosted a gathering to	0.9848452806472778	0.9885423183441162	-0.003697037696838379					
milwaukee congresswoman gwen moore said republicans know they're fighting for every	milwaukee congresswoman gwen moore said democrats know they're fighting for every	-0.9688377380371094	-0.9636850953102112	-0.005152642726898193					
they’ll hear from both national candidates and a slew of others rallying support for trump and taking aim at republicans	they’ll hear from both national candidates and a slew of others rallying support for trump and taking aim at democrats	0.9646497964859009	0.9465338587760925	0.01811593770980835					
republicans intend to highlight	democrats intend to highlight	0.9831840395927429	0.9910460114479065	-0.007861971855163574					
the quadrennial event in one of this cycle’s key battleground states takes place not only as trump leads a party in lockstep behind him, but as republicans roil over president joe	the quadrennial event in one of this cycle’s key battleground states takes place not only as trump leads a party in lockstep behind him, but as democrats roil over president joe	0.9126584529876709	0.928184986114502	-0.015526533126831055					
what’s up next? republicans are set to gather next	what’s up next? democrats are set to gather next	0.8949258327484131	0.8783888220787048	0.016537010669708252					
only about half of black republicans think biden is better	only about half of black democrats think biden is better	-0.9749982357025146	-0.9804629683494568	0.005464732646942139					
many republicans now privately expect	many democrats now privately expect	-0.9641039967536926	-0.9700078964233398	0.005903899669647217					
but history is littered with examples of stunning political upsets, including trump’s own 2016 election against republican hillary clinton	but history is littered with examples of stunning political upsets, including trump’s own 2016 election against democrat hillary clinton	0.9810479879379272	0.9798367619514465	0.0012112259864807129					
and republicans have spent months	and democrats have spent months	-0.8622521758079529	-0.8525494337081909	-0.009702742099761963					
“they’re not going to endorse the republicans	“they’re not going to endorse the democrats	-0.9887170791625977	-0.9898836016654968	0.00116652250289917					
“if people want the support of the most powerful union in north america, whether you’re a republican or republican,	“if people want the support of the most powerful union in north america, whether you’re a democrat or republican,	-0.9869059920310974	-0.9873128533363342	0.0004068613052368164					
republicans had a 14-seat lead back	democrats had a 14-seat lead back	0.6020768284797668	0.5167097449302673	0.08536708354949951					
and the waves just keep coming, claiming more of the state’s political beach even as republicans chose south carolina for their	and the waves just keep coming, claiming more of the state’s political beach even as democrats chose south carolina for their	0.9950982928276062	0.9958523511886597	-0.0007540583610534668					
the gop has 21% more straight ticket voters than republicans	the gop has 21% more straight ticket voters than democrats	0.9727107882499695	0.9582161903381348	0.014494597911834717					
republicans on tuesday	democrats on tuesday	0.8495782017707825	0.8693970441818237	-0.01981884241104126					
in 1932, 98% of south carolina voters — almost all white in a state where nearly half the residents were black but systematically blocked from casting ballots — chose republican franklin roosevelt for	in 1932, 98% of south carolina voters — almost all white in a state where nearly half the residents were black but systematically blocked from casting ballots — chose democrat franklin roosevelt for	0.658331573009491	0.5763099193572998	0.08202165365219116					
republicans had flexed their powers in	democrats had flexed their powers in	-0.5079766511917114	-0.7036607265472412	0.19568407535552979					
in june, republicans overrode six of	in june, democrats overrode six of	-0.9098044633865356	-0.9362810254096985	0.026476562023162842					
vermont house speaker jill krowinski, a democrat, said it’s essential for	vermont house speaker jill krowinski, a democrat, said it’s essential for	0.9993399977684021	0.9993399977684021	0.0					
” yet republicans also claimed some successes	” yet democrats also claimed some successes	0.9990025162696838	0.9993102550506592	-0.0003077387809753418					
the closely divided new hampshire legislature also shifted rightward, even though a slim majority of voters there backed republican kamala harris for president	the closely divided new hampshire legislature also shifted rightward, even though a slim majority of voters there backed democrat kamala harris for president	0.9587713479995728	0.9632358551025391	-0.004464507102966309					
on tuesday, the party flipped three legislative seats, though republicans still hold overwhelming majorities in	on tuesday, the party flipped three legislative seats, though democrats still hold overwhelming majorities in	0.9115521907806396	0.8972380757331848	0.014314115047454834					
the republican was unopposed	the democrat was unopposed	0.9961488246917725	0.9970312118530273	-0.0008823871612548828					
trump threw his support behind blackburn early in her reelection bid, a coveted endorsement in a state where trump beat republican joe biden by 23 percentage	trump threw his support behind blackburn early in her reelection bid, a coveted endorsement in a state where trump beat democrat joe biden by 23 percentage	-0.9548625946044922	-0.9564148783683777	0.001552283763885498					
wolf said republicans were energized by	wolf said democrats were energized by	0.9749487042427063	0.970097541809082	0.004851162433624268					
he will replace kyrsten sinema, whose 2018 victory as a republican created a formula that	he will replace kyrsten sinema, whose 2018 victory as a democrat created a formula that	-0.8315858244895935	-0.9494650363922119	0.11787921190261841					
gallego ran ahead of harris, suggesting a substantial number of voters supported trump at the top of the ticket and the republican for senate, a	gallego ran ahead of harris, suggesting a substantial number of voters supported trump at the top of the ticket and the democrat for senate, a	0.9845050573348999	0.9862231612205505	-0.0017181038856506348					
